timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
33.660,-8.802911,-1.693970,0.600850,38.482502,5.556250,-2.318750
33.680,-9.055450,-2.241140,0.545340,45.565628,1.185625,-6.833750
33.700,-9.108521,-2.439390,0.383080,46.366253,-0.166250,-9.323126
33.720,-9.328730,-2.596770,0.270230,43.631878,1.190000,-12.827500
33.740,-9.600791,-3.082330,-0.032940,39.427502,2.450000,-13.496876
33.760,-9.917381,-3.306200,-0.292190,34.151253,3.189375,-12.823126
33.780,-10.965361,-3.990620,-0.635010,19.958752,-0.896875,-8.693126
33.800,-11.492400,-4.537790,-0.717360,6.094375,-1.561875,-4.226250
33.820,-11.887682,-4.855600,-0.730170,-32.624378,-3.670625,9.130626
33.840,-11.039781,-4.781180,-0.872910,-48.396252,-5.376875,15.811251
33.860,-9.024950,-2.787090,-1.001010,-88.125626,-3.696875,24.495626
33.880,-8.361271,-2.148420,-1.071160,-103.950005,2.353750,26.131876
33.900,-8.281971,-1.526830,-0.649650,-103.481880,9.607500,21.485626
33.920,-8.065420,-0.672830,-0.023790,-88.440628,16.248751,17.561251
33.940,-7.510320,-0.320860,0.351970,-66.154381,18.620001,12.757501
33.960,-7.423700,0.217770,0.951600,-15.141875,13.558125,6.133750
33.980,-6.950340,0.043920,1.035780,14.301876,8.680000,4.046875
34.000,-7.223011,-0.288530,1.102880,55.046253,3.456250,-0.573125
34.020,-7.838501,-0.769210,1.223660,71.946877,-0.700000,-2.231250
34.040,-8.646750,-1.621990,1.146800,98.227501,-11.055626,-9.148126
34.060,-9.806971,-2.516860,0.842410,101.058128,-13.352501,-12.932501
34.080,-10.214451,-2.967650,0.575230,95.108131,-12.569376,-14.870625
34.100,-10.768940,-3.462970,-0.029890,62.833752,-8.373751,-19.525625
34.120,-11.349661,-4.254140,-0.351970,43.636253,-6.951875,-18.930626
34.140,-11.425911,-4.523760,-0.897310,2.423750,-0.078750,-15.115625
34.160,-10.748201,-4.327341,-1.216950,-21.542501,3.591875,-10.504375
34.180,-9.975941,-3.835680,-1.229760,-60.046879,-3.530625,0.035000
34.200,-9.647760,-3.362930,-1.231590,-72.913750,-5.092500,4.322500
34.220,-9.398271,-3.035360,-1.006500,-78.636253,6.483750,11.633125
34.240,-8.430811,-2.039840,-0.712480,-74.711876,11.103750,12.451251
34.260,-8.382010,-1.309060,-0.406260,-63.896877,13.825001,13.278126
34.280,-7.978801,-0.509350,0.143350,-29.754377,11.392501,12.735625
34.300,-7.811050,-0.345870,0.414800,-10.701250,8.338751,11.917500
34.320,-7.764690,-0.396500,0.904630,20.619375,3.154375,7.201251
34.340,-8.014791,-0.712480,1.008330,35.052502,3.517500,3.202500
34.360,-8.168510,-1.445700,1.104710,58.222504,6.300000,-4.064375
34.380,-8.796810,-1.957490,1.156560,66.565628,2.301250,-7.748126
34.400,-9.275051,-2.434510,1.183400,72.196251,-6.601875,-14.551250
34.420,-9.972281,-3.181760,0.793000,70.371880,-7.704375,-17.941875
34.440,-10.335840,-3.500180,0.475190,60.235004,-5.705000,-20.492500
34.460,-11.006231,-4.142510,-0.271450,27.969376,-0.468125,-22.163752
34.480,-11.187401,-4.210220,-0.736270,7.682500,-1.942500,-19.328751
34.500,-10.804320,-4.516440,-1.437770,-37.030003,-6.785625,-5.586875
34.520,-10.570082,-3.968050,-1.595150,-58.826252,-11.431875,2.318750
34.540,-10.138201,-3.775900,-1.750700,-88.497505,-8.159375,16.537500
34.560,-8.977981,-2.585790,-1.508530,-94.583130,0.577500,20.610626
34.580,-8.716290,-1.893440,-1.101660,-90.374382,6.724375,22.203127
34.600,-7.834840,-0.810690,-0.329400,-58.690628,15.548751,23.520000
34.620,-7.402961,-0.334280,0.186050,-35.551250,16.288126,23.003752
34.640,-7.071731,-0.065880,0.943060,8.435000,11.226251,18.235001
34.660,-7.158350,-0.105530,1.198040,27.020000,8.575001,14.175001
34.680,-8.150210,-1.018700,1.528660,57.859379,4.090625,4.217500
34.700,-8.759601,-1.576850,1.634190,69.930000,1.846250,-0.879375
34.720,-9.147560,-2.145980,1.573190,80.403755,-4.939375,-11.690001
34.740,-9.655081,-2.770620,1.187670,75.976257,-8.207500,-16.611876
34.760,-9.964351,-3.103680,0.829600,65.839378,-9.983750,-20.816252
34.780,-10.814691,-3.925350,-0.013420,34.531876,-8.627501,-23.235626
34.800,-11.045880,-4.102250,-0.467260,16.935625,-5.560625,-20.877501
34.820,-10.773820,-4.080290,-1.320040,-15.163751,-3.635625,-10.753751
34.840,-10.243731,-3.795420,-1.540860,-31.307501,-4.375000,-3.766875
34.860,-9.822220,-3.532510,-1.556110,-54.328754,-10.705626,9.082500
34.880,-9.350080,-3.170780,-1.395070,-57.688751,-8.036876,13.755001
